11621.223338842976,18687.230809917353,1
11306.69652892562,14614.65090909091,2
13063.708363636364,15417.23656198347,3
16832.60720661157,17662.307239669422,4
16122.210446280991,15292.51041322314,5
17033.25361983471,12130.973685950414,6
